date,lat_bin,lon_bin,temp_mean,temp_max,temp_min,dewpoint_mean,count
2018-06-01,28.650000000000002,76.80000000000001,33.91902526388891,43.27755000000002,26.28445000000005,22.785112791666688,720
2018-06-01,28.650000000000002,77.05000000000001,33.687675750000025,42.653700000000015,26.10540000000003,23.03895125000002,720
2018-06-01,28.650000000000002,77.30000000000001,33.312687777777796,41.77645000000001,25.34396000000004,23.44156891666669,720
2018-06-01,28.900000000000002,76.80000000000001,33.47528259722224,42.734950000000026,26.108000000000004,23.043240680555577,720
2018-06-01,28.900000000000002,77.05000000000001,33.13699419444447,42.09127000000001,25.30874,23.38154554166669,720
2018-06-01,28.900000000000002,77.30000000000001,32.763734597222246,41.267300000000034,24.52180000000004,23.782334680555582,720
2018-07-01,28.400000000000002,76.80000000000001,31.355725833333356,40.59072000000003,25.61187000000001,25.624255591397873,744
2018-07-01,28.400000000000002,77.05000000000001,31.122446962365615,40.33627000000001,25.47347000000002,25.787895833333355,744
2018-07-01,28.400000000000002,77.30000000000001,30.96722928763443,40.10085000000004,25.666680000000042,26.01339787634411,744
2018-07-01,28.650000000000002,76.80000000000001,31.203938776881742,39.94918000000001,25.712060000000008,25.86245403225809,744
2018-07-01,28.650000000000002,77.05000000000001,30.952931948924753,39.60170000000005,25.57266000000004,26.01768354838712,744
2018-07-01,28.650000000000002,77.30000000000001,30.706540618279593,39.13125000000002,25.364900000000034,26.182436854838734,744
2018-07-01,28.900000000000002,76.80000000000001,30.884712284946257,39.272850000000005,25.619650000000036,26.066165470430132,744
2018-07-01,28.900000000000002,77.05000000000001,30.6555876075269,38.83706000000001,25.555470000000014,26.203437674731205,744
2018-07-01,28.900000000000002,77.30000000000001,30.40732717741938,38.33340000000004,25.253600000000006,26.366846250000023,744
2018-08-01,28.400000000000002,76.80000000000001,30.636859973118302,36.229330000000004,26.144980000000032,25.39157288978497,744
2018-08-01,28.400000000000002,77.05000000000001,30.3656558198925,35.85806000000002,26.048429999999996,25.646374637096795,744
2018-08-01,28.400000000000002,77.30000000000001,30.141868844086044,35.52502000000004,25.986199999999997,25.970263750000022,744
2018-08-01,28.650000000000002,76.80000000000001,30.55014965053766,36.04513000000003,26.085000000000036,25.618466438172064,744
2018-08-01,28.650000000000002,77.05000000000001,30.26865998655916,35.63638000000003,25.98580000000004,25.85417711021508,744
2018-08-01,28.650000000000002,77.30000000000001,30.001931155914004,35.22720000000004,25.9135,26.048209475806473,744
2018-08-01,28.900000000000002,76.80000000000001,30.316540819892495,35.63130000000001,25.880359999999996,25.86973059139787,744
2018-08-01,28.900000000000002,77.05000000000001,30.05959241935486,35.33328,25.80728000000005,26.025035779569915,744
2018-08-01,28.900000000000002,77.30000000000001,29.795839341397873,35.02368000000001,25.7235,26.194857096774218,744
2018-09-01,28.400000000000002,76.80000000000001,28.39422806944447,36.177580000000034,22.723659999999995,23.406466958333354,720
2018-09-01,28.400000000000002,77.05000000000001,28.222541444444463,35.56167000000005,22.76666,23.773595055555578,720
2018-09-01,28.400000000000002,77.30000000000001,28.128281986111134,35.06820000000005,22.589800000000025,24.203736805555575,720
2018-09-01,28.650000000000002,76.80000000000001,28.37011263888891,35.77270000000004,22.49520000000001,23.8047290277778,720
2018-09-01,28.650000000000002,77.05000000000001,28.187579708333356,35.12264000000005,22.33163000000002,24.136852611111134,720
2018-09-01,28.650000000000002,77.30000000000001,28.059915569444467,34.80322000000001,22.24594000000002,24.350754958333354,720
2018-09-01,28.900000000000002,76.80000000000001,28.20316613888891,35.1739,22.087800000000016,24.154455097222247,720
